job_id/id;department_id/id;rank;lastname;firstname;lastname2;gender;identification_id;state
a1234-j1443;a1234-d248;солдат;ГОГЕНКО;Марат;Родіонович;male;2386508070;Trip
a1234-j1444;a1234-d248;солдат;ОЗМИТЕЛЬ;Остап;Григорович;male;2665877742;Hospital
a1234-j1446;a1234-d249;солдат;ГУНЕНКО;Василь-Сергій;Денисович;male;2401798297;Trip
a1234-j1447;a1234-d250;старший солдат;ПУЗЕНКІН;Михайло-Мар'ян;Ігорович;male;1944017827;Trip
a1234-j1448;a1234-d250;солдат;СЕНЧКОВСЬКИЙ;Радіон;Горхмазович;male;2186340980;Trip
a1234-j1449;a1234-d250;солдат;МАЙЛАШОВ;Андій;Горхмазович;male;2022947505;Trip
a1234-j1450;a1234-d250;солдат;ПОГРІБНИЙ;Ян;Рафік;male;1453601799;Trip
a1234-j1451;a1234-d250;солдат;МАРНЕР;Остап;Фарідович;male;2581706943;Trip
a1234-j1452;a1234-d251;солдат;СІЛІВІН;Мирослав;Віктрович;male;1054962249;Trip
a1234-j1453;a1234-d251;солдат;ГРУЗДЕНКО;Семен;Веніамінович;male;1485504550;Trip
a1234-j1454;a1234-d251;солдат;КУЩІЙ;Борис;Зіновійович;male;2136519239;Trip
a1234-j1455;a1234-d251;солдат;ШКОЛЬНИЙ;Володимир;Васильович;male;1594354517;Trip
a1234-j1456;a1234-d251;солдат;ЧМЕЛЮК;Тимофій;Йосипович;male;2863469188;Trip
a1234-j1457;a1234-d252;солдат;ЧЕРНОВ;Олександр;Олександрович;male;1561406503;Trip
a1234-j1458;a1234-d252;солдат;КОСОБОКОВ;Владлен;Гочайович;male;2738174185;Trip
a1234-j1459;a1234-d252;солдат;КОШЛАТИЙ;Рустам;Тофикович;male;1991397535;Trip
a1234-j1460;a1234-d252;солдат;ДУДНИК;Віталій;Азерович;male;2695277762;Trip
a1234-j1461;a1234-d252;солдат;ДІДЕНКО;Василь-Сергій;Іларіонович;male;2487398442;Trip
a1234-j1462;a1234-d253;старший солдат;СУВИД;Захар;Євгенійович;male;1125873129;Trip
a1234-j1463;a1234-d253;солдат;ШЕЙКО;Георгій;Арсенійович;male;1361442593;Trip
a1234-j1464;a1234-d253;солдат;ШАМРАЙ;Марк;Яремович;male;2006299661;Trip
a1234-j1465;a1234-d253;солдат;ПРАВДЮК;Іван;Аббуль;male;1039080367;Trip
a1234-j1466;a1234-d253;головний сержант;ГУНЕНКО;Валентин;Ісабал огли;male;2643424077;Trip
a1234-j1467;a1234-d254;молодший сержант;БЕРЕЗОВИЙ;Тимур;Валерійович;male;2907299523;Trip
a1234-j1468;a1234-d254;молодший сержант;ОЗАРЧУК;Руслан;Арсенійович;male;2341695571;Trip
a1234-j1469;a1234-d254;солдат;РОЗВАЖАЄВ;Тимофій;Манолійович;male;2482831134;Trip
a1234-j1470;a1234-d254;солдат;МЕДИНСЬКИЙ;Станіслав;Германович;male;1892679056;Trip
a1234-j1471;a1234-d255;молодший сержант;РЕВА;Лазар;Зеновійович;male;1576239293;Trip
a1234-j1472;a1234-d255;солдат;МАЛАХНО;Іслам;Ілліч;male;1056611441;Trip
a1234-j1473;a1234-d255;солдат;ГОЛОВІН;Тимофій;Мерабович;male;1809414986;Trip
a1234-j1474;a1234-d255;солдат;НІКОЛЮК;Степан;Джемалович;male;2667731922;Trip
a1234-j1475;a1234-d256;сержант;ТРОФИМЕНКО;Тарас;Аркадійович;male;2938294076;Trip
a1234-j1476;a1234-d256;солдат;КУПРІЯН;Богдан;Таіровіч;male;2054803194;Trip
a1234-j1477;a1234-d256;сержант;ЧЕРНИШКІН;Ян;Миколайович;male;1204729558;Trip
a1234-j1478;a1234-d256;солдат;ВОЗНЮК;Мірча;Рудольфович;male;1033303958;Trip
a1234-j1479;a1234-d257;молодший сержант;ЛОБАЧ;Зайір;Микитович;male;2728825614;Trip
a1234-j1480;a1234-d257;старший солдат;БУРЯКОВ;Семен;Зіновійович;male;1762955340;Trip
a1234-j1481;a1234-d257;солдат;КУЗЬМІН;Даніїл;Юрійович;male;2389423055;Trip
a1234-j1482;a1234-d257;солдат;РОЙ;Дорін;Ростиславович;male;2079841628;Trip
a1234-j1483;a1234-d258;молодший сержант;ГРИГОР'ЄВ;Сергій;Тихонович;male;2407597174;Trip
a1234-j1484;a1234-d258;солдат;ТИМЧЕНКО;Роланд;Родіонович;male;2521972881;Trip
a1234-j1485;a1234-d258;солдат;СТРЕЛЬНІКОВ;Степан;Артурович;male;2145826013;Trip
a1234-j1486;a1234-d258;солдат;СОБЧУК;Іродіон;Нуманжонович;male;1024781324;Trip
a1234-j1487;a1234-d259;солдат;ЧУПРУН;Андрій;Бандали огли;male;2548777939;Trip
a1234-j1488;a1234-d259;солдат;ЗАХАРЕНКО;Василь;Фірудінович;male;2191563007;Trip
a1234-j1489;a1234-d259;солдат;МАРТИНЕНКО;Іродіон;Таіровіч;male;2025137782;Trip
a1234-j1490;a1234-d259;солдат;МІШУРА;Костянтин;Тимофійович;male;2665466527;Trip
a1234-j1491;a1234-d260;молодший сержант;ГОРБАНЬ;Денис;Родіонович;male;1096025943;Trip
a1234-j1492;a1234-d260;старший солдат;БОНДАР;Геннадій;Станіславович;male;2290293842;Trip
a1234-j1493;a1234-d260;солдат;ЯРМОЛА;Сурен;Вілінович;male;1587241676;Trip
a1234-j1494;a1234-d260;солдат;САХНЮК;Забар;Яремович;male;1759539734;Trip
a1234-j1495;a1234-d261;лейтенант;КАРМАНОВ;Тимур;Якович;male;2398355706;Trip
a1234-j1496;a1234-d261;старший лейтенант;РИБАКОВ;Ян;Валерійович;male;1746200713;Field
a1234-j1497;a1234-d261;штаб-сержант;БІЛИЙ;Ростислав;Олексійович;male;1241956466;Trip
a1234-j1498;a1234-d261;сержант;КЛОЧКО;Дмитрій;Миколайович;male;2994596815;Trip
a1234-j1499;a1234-d261;молодший сержант;ПЕЛЕНКО;Зайір;Вячеславович;male;1101436198;Trip
a1234-j1500;a1234-d261;сержант;МІНТЯН;Іхтіяр;Антолійович;male;2108328148;Field
a1234-j1501;a1234-d262;головний сержант;РОГОВСЬКИЙ;Гуванч;Ігоревич;male;1921839450;Field
a1234-j1502;a1234-d263;головний сержант;МАЄВСЬКИЙ;Петро;Орестович;male;2819033518;Field
a1234-j1503;a1234-d263;старший солдат;СВЯТЕЦЬКИЙ;Сорін;Михайлович;male;1018870276;Trip
a1234-j1504;a1234-d263;солдат;АНДРЄЄВ;Валерій;Васильович;male;1403937306;Vocation
a1234-j1505;a1234-d263;солдат;ВЕРЕМЕЙЧУК;Данил;Ількович;male;2429381535;Trip
a1234-j1506;a1234-d263;солдат;ЧУДІНОВ;Михайло-Юрій;Данилович;male;1232481995;Trip
a1234-j1507;a1234-d263;солдат;ПАЮСОВ;Кузьма;Єгорович;male;2963352624;Trip
a1234-j1508;a1234-d264;солдат;САДОВИЙ;Маіл;Резович;male;1199359718;Trip
a1234-j1509;a1234-d264;солдат;МОКАН;Степан;Євгенович;male;2423041512;Field
a1234-j1510;a1234-d264;старший солдат;ЕЛІАВА;Максим;Махмутович;male;2259484724;Trip
a1234-j1511;a1234-d264;солдат;ВОЗНЮК;Євген;Тахірович;male;2321533001;Trip
a1234-j1512;a1234-d264;солдат;ГУЛА;Остап;Петрович;male;1223093463;Trip
a1234-j1513;a1234-d264;солдат;БЛОНСЬКИЙ;Зайір;Тарасович;male;2040944841;Trip
a1234-j1514;a1234-d265;солдат;КСЕНЗОВ;Сергій;Шихалійович;male;1855182471;Trip
a1234-j1515;a1234-d265;солдат;КАРПОВ;Назарій;Вілінович;male;2398497228;Trip
a1234-j1516;a1234-d265;солдат;ВИШНЕВСЬКИЙ;Святослав;Андрійович;male;2400959016;Trip
a1234-j1517;a1234-d265;солдат;КАЛМИКОВ;Остап;Рафік;male;1208238249;Trip
a1234-j1518;a1234-d265;солдат;ЛЕЦИК;Арнольд;Гурамович;male;1133756886;Trip
a1234-j1519;a1234-d265;солдат;СИВОХА;Антон;Тихонович;male;1987848410;Trip
a1234-j1521;a1234-d266;солдат;САЛАГОР;Богдан;Петрович;male;1765307337;Trip
a1234-j1522;a1234-d266;солдат;БАШКАТОВ;Олексій;Ілліч;male;1462442942;Trip
a1234-j1523;a1234-d266;старший солдат;ПЛЯСОВ;Арнольд;Анатолійович;male;2514566477;Trip
a1234-j1525;a1234-d268;старший сержант;НАУМОВ;Святослав;Георгійович;male;1978562877;Hospital
a1234-j1526;a1234-d268;солдат;ШЕРШУН;Ярослав;Йосифович;male;2556736235;Trip
a1234-j1527;a1234-d268;солдат;КОРЕТНІКОВ;Віталій;Арсенійович;male;1130416983;Trip
a1234-j1529;a1234-d268;солдат;ГРОМОВИЙ;Іван;Романвич;male;2572805219;Trip
a1234-j1530;a1234-d268;солдат;СЕМЕНОВ;Вячеслав;Чариєвич;male;2092904272;Trip
a1234-j1531;a1234-d269;сержант;РУТКОВЕЦЬКИЙ;Іхтіяр;Валентинович;male;2533885759;Trip
a1234-j1532;a1234-d269;солдат;ЛИПСЬКИЙ;Любомир;Ількович;male;2479759219;Trip
a1234-j1533;a1234-d269;солдат;СЕРДЮК;Аркадій;Мирославович;male;2431720751;Trip
a1234-j1534;a1234-d269;солдат;РЕЧИЧ;Зайір;Тарасович;male;2590632469;Trip
a1234-j1535;a1234-d269;солдат;КЕДА;Інал;Борисович;male;1580414125;Trip
a1234-j1536;a1234-d269;солдат;КЛЕМЧУК;Іхтіяр;Геранович;male;1440980889;Trip
a1234-j1537;a1234-d270;старший сержант;БЕЛЯЄВ;Орест;Абдулфат огли;male;2260922871;Trip
a1234-j1539;a1234-d270;солдат;ГАРАСИМІВ;Борис;Янович;male;1491602694;Trip
a1234-j1540;a1234-d270;солдат;ФУРМАНЕЦЬ;Іван;Зайірович;male;2163131244;Trip
a1234-j1541;a1234-d270;солдат;ВАСИЛЕНКО;Антон;Віталійович;male;2272649956;Hospital
a1234-j1542;a1234-d270;солдат;ЛУЦЕНКО;Тимур;Гінязович;male;2937173577;Trip
a1234-j1543;a1234-d271;молодший сержант;БЕРКІ;Мурат;Адамович;male;2531910735;Trip
a1234-j1544;a1234-d271;старший солдат;ЗУБЧЕНКО;Орест;Манолійович;male;2639016686;Trip
a1234-j1545;a1234-d272;головний сержант;РОЖКО;Захар;Валерійович;male;1130693533;Trip
a1234-j1546;a1234-d272;солдат;ПОЗДНЯКОВ;Тимофій;Азерович;male;2319689969;Hospital
a1234-j1547;a1234-d272;старший солдат;БІГАРІЙ;Салават;Віталійович;male;1505395680;Hospital
a1234-j1548;a1234-d272;солдат;ЄКИМЕНКО;Денис;Шефкетович;male;1444883643;Trip
a1234-j1549;a1234-d272;солдат;КОШЕВИЙ;Роман;Вікентійович;male;1881408787;Trip
a1234-j1550;a1234-d272;солдат;ЛИСЮК;Омелян;Франкович;male;2122033435;Trip
a1234-j1551;a1234-d272;старший солдат;КАПИЧУЛ;Іхтіяр;Петрович;male;2916855940;Trip
a1234-j1552;a1234-d272;солдат;ТЯЖКУН;Зайір;Бандали огли;male;2104314021;Trip
a1234-j1553;a1234-d272;солдат;ЦАП;Салават;Абдулфат огли;male;1552784991;Trip
a1234-j1554;a1234-d272;старший солдат;КОРНЄВ;Василь;Миронович;male;2885484976;Trip
a1234-j1555;a1234-d273;молодший лейтенант;БЕНЬКА;Вячеслав;Станіславович;male;2844809234;Trip
a1234-j1556;a1234-d274;солдат;ШИМКО;Микола;Онуфрійович;male;2071815316;Trip
a1234-j1557;a1234-d274;солдат;БАСЮК;Салават;Ігорович;male;2958213023;Trip
a1234-j1558;a1234-d274;солдат;ТКАЧОВ;Забар;Олексійович;male;2637692777;Trip
a1234-j1559;a1234-d274;солдат;РОЩУПКІН;Радіон;Федорович;male;1260158820;Trip
a1234-j1560;a1234-d275;старший солдат;ХАРЧИШИН;Омелян;Станіславович;male;1407066757;Trip
a1234-j1561;a1234-d275;солдат;ПАСЮТА;Інокентій;Геннадійович;male;1105028085;Trip
a1234-j1562;a1234-d275;солдат;КУШНІРУК;Степан;Мар'янович;male;2407657952;Trip
a1234-j1563;a1234-d275;солдат;РИБАКОВ;Андріан;Федорович;male;2853839973;Trip
a1234-j1564;a1234-d276;солдат;БЕРМИШ;Генадій;Мірчевич;male;2972527380;Trip
a1234-j1565;a1234-d276;солдат;БАЄВСЬКИЙ;Маіл;Любомирович;male;1321993247;Trip
a1234-j1566;a1234-d276;солдат;СУНДУКОВ-МАСЛЕННІКОВ;Микита;Ігоревич;male;2566374279;Trip
a1234-j1567;a1234-d276;солдат;ДУХОВНИКОВ;Семен;Нуманжонович;male;2540084891;Trip
a1234-j1568;a1234-d277;молодший сержант;ДУДАР;Ярослав;Резович;male;2422357452;Trip
a1234-j1569;a1234-d277;солдат;ПАВЛИК;Георгій;Іванович;male;1773380565;Trip
a1234-j1570;a1234-d277;солдат;БАЙКОВСЬКИЙ;Гуванч;Резович;male;2562278957;Hospital
a1234-j1571;a1234-d277;солдат;ЛУГОВИЙ;Прокоп;Гурамович;male;1126732193;Trip
a1234-j1572;a1234-d278;молодший сержант;СИКОЛОВ;Федор;Борисович;male;2440341768;Trip
a1234-j1573;a1234-d278;старший солдат;ВОРОНОВСЬКИЙ;Олексій;Абдулфат огли;male;2227673751;Hospital
a1234-j1574;a1234-d278;солдат;КУЗУБ;Федір;Васильович;male;2517784476;Hospital
a1234-j1575;a1234-d278;солдат;ФЕДОРОВ;Іван;Євгенійович;male;2809522157;Trip
a1234-j1576;a1234-d279;старший лейтенант;ОСТАПЕНКО;Остап;Гаврилович;male;1444993660;Trip
a1234-j1577;a1234-d279;солдат;КУТОВИЙ;Орест;Остапович;male;2148246162;Trip
a1234-j1578;a1234-d279;солдат;МУНТЯН;Зайір;Антонович;male;2967897522;Trip
a1234-j1579;a1234-d279;солдат;ЯСИНСЬКИЙ;Сорін;Германович;male;1240522482;Trip
a1234-j1580;a1234-d279;солдат;КРИВОРУЧКА;Коста;Онуфрійович;male;1816276180;Trip
a1234-j1581;a1234-d280;солдат;СІДАНИЧ;Святослав;Віталійович;male;1372747917;Trip
a1234-j1582;a1234-d280;солдат;РОЗМИШЛЯЄВ;Михайло;Тофикович;male;1311280309;Trip
a1234-j1583;a1234-d280;солдат;КАРПЛЮК;Кузьма;Еугінєюсович;male;1576781812;Trip
a1234-j1584;a1234-d280;старший солдат;ПЯТОВОЛЕНКО;Мірча;Геннадійович;male;1107314967;Trip
a1234-j1585;a1234-d280;солдат;ШОСТАК;Іхтіяр;Чеславович;male;1094921052;Trip
a1234-j1586;a1234-d280;солдат;АНДРІЙЧУК;Костянтин;Фарідович;male;1964794190;Trip
a1234-j1587;a1234-d280;солдат;ШЕСТОПАЛОВ;Арсен;Романович;male;1154457476;Trip
a1234-j1588;a1234-d280;солдат;БЕЛЕЙ;Андріан;Родіонович;male;2909624568;Trip
a1234-j1589;a1234-d280;солдат;ПОВОЛОЦЬКИЙ;Гуванч;Зеновійович;male;1643802404;Trip
a1234-j1590;a1234-d281;солдат;НОВІКО;Геннадій;Олексндрович;male;1031108977;Trip
a1234-j1591;a1234-d281;солдат;ВАНДА;Валентин;Романович;male;2745081507;Trip
a1234-j1592;a1234-d281;солдат;БЕЗМОГОРИЧНИЙ;Ян;Горхмазович;male;1975080217;Trip
a1234-j1593;a1234-d281;солдат;ШИЛЕЙКІС;Сурен;Львович;male;1158215346;Trip
a1234-j1594;a1234-d281;солдат;ВАСЮТА;Андріан;Шефкетович;male;1635469072;Hospital
